﻿•High Voltage•Low Ron•High Speed Switching•High Avalanche Durability  High di/dt Durability,66
﻿•High Voltage•Low Ron•High Speed Switching•High Avalanche Durability  High di/dt Durability,67
﻿•High Voltage•Low Ron•High Speed Switching•High Avalanche Durability  High di/dt Durability,68
﻿•High Voltage•Low Ron•High Speed Switching•High Avalanche Durability  High di/dt Durability,69
﻿•High Voltage•Low Ron•High Speed Switching•High Avalanche Durability  High di/dt Durability,70
﻿•High Voltage•Low Ron•High Speed Switching•High Avalanche Durability  High di/dt Durability,71
﻿•High Voltage•Low Ron•High Speed Switching•High Avalanche Durability  High di/dt Durability,72
﻿•High Voltage•Low Ron•High Speed Switching•High Avalanche Durability  High di/dt Durability,73
﻿•SMD•High Voltage•High Speed Switching•Low Ron,74
﻿•High Voltage•Low Ron•High Speed Switching,75
﻿•High Voltage•Low Ron•High Speed Switching,76
﻿•High Voltage•Low Ron•High Speed Switching,77
﻿•High Voltage•Low Ron•High Speed Switching,78
﻿•High Voltage•Low Ron•High Speed Switching,79
﻿•High Voltage•Low Ron•High Speed Switching,80
﻿•High Voltage•Low Ron•High Speed Switching,81
﻿•SMD•High Voltage•High Speed Switching•Low Ron,82
﻿•Isolated•High Voltage•High Speed Switching•Low Ron,83
﻿•Isolated•High Voltage•High Speed Switching•Low Ron,84
﻿•Isolated•High Voltage•High Speed Switching•Low Ron,85
﻿•Isolated•High Voltage•High Speed Switching•Low Ron,86
﻿•Isolated•High Voltage•High Speed Switching•Low Ron,87
﻿•Isolated•High Voltage•High Speed Switching•Low Ron,88
﻿•High Voltage•High Speed Switching•Low Ron,89
﻿•High Voltage•High Speed Switching•Low Ron,90
﻿•High Voltage•High Speed Switching•Low Ron,91
﻿•High Voltage•High Speed Switching•Low Ron,92
﻿•Isolated•High Voltage•High Speed Switching•Low Ron,93
﻿•SMD•High Voltage•Low Capacitance•High Avalanche Durability  High di/dt Durability,94
﻿•SMD•Low Ron•4.5V Gate Drive•Low Capacitance•Based on AEC-Q101,95
﻿•SMD•High Current•Low Ron•10V Gate Drive•Low Capacitance,96
﻿•SMD•High Current•Low Ron•10V Gate Drive•Low Capacitance,97
﻿•SMD•High Current•Low Ron•10V Gate Drive•Low Capacitance,98
﻿•SMD•High Current•Low Ron•10V Gate Drive•Low Capacitance,99
﻿•SMD•High Current•Low Ron•10V Gate Drive•Low Capacitance,100
﻿•SMD•High Current•Low Ron•10V Gate Drive•Low Capacitance,101
﻿•High Speed Source-Drain Diode•Low Ron•High Speed Switching•High Avalanche Durability  High di/dt Durability,102
﻿•SMD•High Voltage•Low Noise•Low Ron,103
﻿•SMD•High Current•Low Ron•10V Gate Drive•Low Capacitance,104
﻿•SMD•High Current•Low Ron•10V Gate Drive•Low Capacitance,105
﻿•SMD•High Current•Low Ron•10V Gate Drive•Low Capacitance,106
﻿•SMD•High Current•Low Ron•10V Gate Drive•Low Capacitance,107
﻿•SMD•High Current•Low Ron•10V Gate Drive•Low Capacitance,108
﻿•SMD•Low Ron•10V Gate Drive•Low Capacitance,109
﻿•SMD•Low Ron•10V Gate Drive•Low Capacitance,110
﻿•SMD•Low Ron•10V Gate Drive•Low Capacitance,111
﻿•SMD•Low Ron•10V Gate Drive•Low Capacitance,112
﻿•High Speed Source-Drain Diode•Low Ron•High Speed Switching•High Avalanche Durability  High di/dt Durability,113
﻿•High Speed Source-Drain Diode•Low Ron•High Speed Switching•High Avalanche Durability  High di/dt Durability,114
﻿•SMD•Low Ron•10V Gate Drive•Low Capacitance,115
﻿•SMD•Low Ron•4.5V Gate Drive•Low Capacitance,116
﻿•SMD•Low Ron•4.5V Gate Drive•Low Capacitance,117
﻿•SMD•Low Ron•4.5V Gate Drive•Low Capacitance,118
﻿•SMD•Low Ron•4.5V Gate Drive•Low Capacitance,119
﻿•SMD•High Voltage•Low Capacitance•High Avalanche Durability  High di/dt Durability,120
