S10VT80,800,10,150,1.05,3.5,10,800,THD,SVT,36.0×36.0×24.0,3
S15VT60,600,15,200,1.05,5,10,600,THD,SVT,36.0×36.0×24.0,3
S15VT80,800,15,200,1.05,5,10,800,THD,SVT,36.0×36.0×24.0,3
S20VT60,600,20,300,1.05,7,10,600,THD,SVT,36.0×36.0×24.0,3
S20VT80,800,20,300,1.05,7,10,800,THD,SVT,36.0×36.0×24.0,3
S30VT60,600,30,400,1.05,10,10,600,THD,SVT,36.0×36.0×24.0,3
S30VT80,800,30,400,1.05,10,10,800,THD,SVT,36.0×36.0×24.0,3
S10VTA60,600,10,170,1.05,3.5,10,600,THD,SVTA,36.0×36.0×23.0,3
S10VTA80,800,10,150,1.05,3.5,10,800,THD,SVTA,36.0×36.0×23.0,3
S15VTA60,600,15,200,1.05,5,10,600,THD,SVTA,36.0×36.0×23.0,3
S15VTA80,800,15,200,1.05,5,10,800,THD,SVTA,36.0×36.0×23.0,3
S20VTA60,600,20,300,1.05,7,10,600,THD,SVTA,36.0×36.0×23.0,3
S20VTA80,800,20,300,1.05,7,10,800,THD,SVTA,36.0×36.0×23.0,3
S30VTA60,600,30,400,1.05,10,10,600,THD,SVTA,36.0×36.0×23.0,3
S30VTA80,800,30,400,1.05,10,10,800,THD,SVTA,36.0×36.0×23.0,3
S30VTA160,1600,30,350,1.05,10,100,1600,THD,SVTA,36.0×36.0×23.0,3
D30XT80,800,30,300,1.05,10,10,800,THD,TSB(5pin),47.0×45.7×7.5,3
D45XT80,800,45,400,1.05,15,10,800,THD,TSB(5pin),47.0×45.7×7.5,3
D45XT160,1600,45,330,1.05,15,100,1600,THD,TSB(5pin),47.0×45.7×7.5,3
D50JCB80V,800,50,600,1.05,25,10,800,THD,JC(4p),47.0×45.7×7.5,3
D45JCT120V,1200,45,450,1.05,15,10,1200,THD,JC(5p),47.0×45.7×7.5,3
D30JCT120V,1200,30,300,1.05,10,10,1200,THD,JC(5p),47.0×45.7×7.5,3
S30VT160,1600,30,350,1.05,10,100,1600,THD,SVT,36.0×36.0×24.0,3
D45JCT160V,1600,45,450,1.05,15,10,1600,THD,JC,47.0×45.7×7.5,3
D75JFT80V,800,75,400,1.05,25,10,800,THD,JF,45.7×27.0×7.5,3
S2WB(A)80,800,2,50,1.05,1,10,800,SMD,1W(SMD),10.6×10.2×3.1,3
S2WB(A)80,800,2,50,1.05,1,10,800,THD,1W(DIP),6.2×10.2×3.0,3
D100JHT80V,800,100,500,1.1,35,10,800,THD,JH,45.7×30.0×8.6,3
D100JHT120V,1200,100,450,1.17,35,10,1200,THD,JH,45.7×30.0×8.7,3
M1FK60,600,1,15,1.5,1,10,600,SMD,M1F,3.9×1.8×1.4,4
D1FK120,1200,1,20,3,1,10,1200,SMD,1F,5.0×2.5×2.0,4
DE5L60A,600,5,60,2,5,10,600,SMD,E-pack,9.5×6.6×2.65,4
D20FD60LU,600,20,160,3,20,25,600,SMD,FD,13.2×10.2×4.6,4
S30K60V,600,30,450,1.5,30,10,600,THD,MTO-3PV,41.0×16.0×5.0,4
D20FDC20LUS,200,20,180,0.96,10,10,200,SMD,FD,13.2×10.2×4.6,4
D30JCB100K,1000,30,450,1.9,15,10,1000,THD,JC(4p),47.0×45.7×7.5,4
M1FL20U,200,1.1,30,0.98,1.1,10,200,SMD,M1F,3.9×1.8×1.4,4
M1FL40U,400,1.5,30,1.2,1,10,400,SMD,M1F,3.9×1.8×1.4,4
D1FK60,600,0.8,20,1.3,0.8,10,600,SMD,1F,5.0×2.5×2.0,4
D1FK70,700,0.8,25,1.3,0.8,10,700,SMD,1F,5.0×2.5×2.0,4
D1FK100,1000,1,20,2.1,1,10,1000,SMD,1F,5.0×2.5×2.0,4
D1FL20U,200,1.1,20,0.98,1.1,10,200,SMD,1F,5.0×2.5×2.0,4
D1FL40U,400,1.5,30,1.2,1,10,400,SMD,1F,5.0×2.5×2.0,4
D3CE60K,600,3,50,1.45,3,10,600,SMD,CE,4.7×2.4×0.98,4
M2FL20U,200,1.5,50,0.92,1.5,10,200,SMD,M2F,5.1×3.75×2.0,4
M3FL20U,200,3,75,0.95,3,10,200,SMD,M2F,5.1×3.75×2.0,4
D2FL40,400,1.3,40,1.3,1.3,10,400,SMD,2F,7.6×4.0×2.8,4
D2FL20U,200,1.5,50,0.98,1.5,10,200,SMD,2F,7.6×4.0×2.8,4
D2FK60,600,1.5,40,1.3,1.5,10,600,SMD,2F,7.6×4.0×2.8,4
D3FK60,600,2.1,120,1.2,2.1,10,600,SMD,2F,7.6×4.0×2.8,4
DE3L20UA,200,3,60,0.98,3,10,200,SMD,E-pack,9.5×6.6×2.65,4
DE3L40A,400,3,60,1.3,3,10,400,SMD,E-pack,9.5×6.6×2.65,4
DE5L60,600,5,60,2,5,10,600,SMD,E-pack,9.5×6.6×2.65,4
DE5L60U,600,5,60,3,5,25,600,SMD,E-pack,9.5×6.6×2.65,4
DF8L60US,600,8,60,3.6,8,50,600,SMD,STO-220,13.2×10.2×4.7,4
DF10L60,600,10,100,1.9,10,10,600,SMD,STO-220,13.2×10.2×4.7,4
DF20L60,600,20,170,1.9,20,25,600,SMD,STO-220,13.2×10.2×4.7,4
DF20L60U,600,20,160,3,20,25,600,SMD,STO-220,13.2×10.2×4.7,4
D8FD60LUS,600,8,60,3.6,8,50,600,SMD,FD,13.2×10.2×4.6,4
D30FD60K,600,30,300,1.7,30,10,600,SMD,FD,13.2×10.2×4.6,4
SF3L60U,600,3,40,3,3,25,600,THD,FTO-220,28.5×10.0×4.5,4
SF5L60U,600,5,60,3,5,25,600,THD,FTO-220,28.5×10.0×4.5,4
SF10L60U,600,10,120,3,10,25,600,THD,FTO-220,28.5×10.0×4.5,4
SF20L60U,600,20,180,3,20,25,600,THD,FTO-220,28.5×10.0×4.5,4
SF3K60M,600,3,90,1.45,3,10,600,THD,FTO-220AG,28.5×10.0×4.5,4
SF5L40UM,400,5,100,1.25,5,10,400,THD,FTO-220AG,28.5×10.0×4.5,4
SF5K60M,600,5,120,1.5,5,10,600,THD,FTO-220AG,28.5×10.0×4.5,4
SF8K60USM,600,8,60,3.6,8,50,600,THD,FTO-220AG,28.5×10.0×4.5,4
SF8K60M,600,8,150,1.5,8,10,600,THD,FTO-220AG,28.5×10.0×4.5,4
SF10K60M,600,10,180,1.5,10,10,600,THD,FTO-220AG,28.5×10.0×4.5,4
SF20K60M,600,20,240,1.5,20,10,600,THD,FTO-220AG,28.5×10.0×4.5,4
SG5L20USM,200,5,90,0.96,5,10,200,THD,FTO-220G,28.5×10.0×4.5,4
SG10L20USM,200,10,200,0.96,10,10,200,THD,FTO-220G,28.5×10.0×4.5,4
S20K60T,600,20,300,1.5,20,10,600,THD,MTO-3PT,41.0×16.0×5.0,4
S30K60T,600,30,450,1.5,30,10,600,THD,MTO-3PT,41.0×16.0×5.0,4
D30L60,600,30,600,1.5,30,25,600,THD,ITO-3P,40.0×15.0×5.5,4
S20K100V,1000,20,550,2.1,20,10,1000,THD,MTO-3PV,41.0×16.0×5.0,4
S30K100V,1000,30,600,2.1,30,10,1000,THD,MTO-3PV,41.0×16.0×5.0,4
S60L120D,1200,60,450,2.7,60,100,1200,THD,MTO-3P,41.0×16.0×5.0,4
D1NF60,600,0.8,50,1.3,0.8,10,600,Axial Type,AX057,3.0×φ2.6,4
D1NK60,600,0.8,35,1.3,0.8,10,600,Axial Type,AX057,3.0×φ2.6,4
D1NL20U,200,1,25,0.98,1,10,200,Axial Type,AX057,3.0×φ2.6,4
D1NL40U,400,1,50,1.25,1,10,400,Axial Type,AX057,3.0×φ2.6,4
D1NK100,1000,1,30,2.1,1,10,1000,Axial Type,AX057,3.0×φ2.6,4
D2L20U,200,1.5,40,0.98,1.5,10,200,Axial Type,AX078,5.0×φ4.0,4
D2L40U,400,2,80,1.25,2,10,400,Axial Type,AX078,5.0×φ4.0,4
S2L20U,200,1.5,50,0.98,1.5,10,200,Axial Type,AX10,7.0×φ4.4,4
S2L60,600,1.5,50,1.5,1.5,10,600,Axial Type,AX10,7.0×φ4.4,4
S2L40U,400,2,100,1.25,2,10,400,Axial Type,AX10,7.0×φ4.4,4
S2K100,1000,2,65,2.1,2,10,1000,Axial Type,AX10,7.0×φ4.4,4
S3L60,600,2.2,60,1.5,2.2,10,600,Axial Type,AX14,7.0×φ4.4,4
S3L20U,200,3,60,0.98,2.1,10,200,Axial Type,AX14,7.0×φ4.4,4
S3L40U,400,3,150,1.25,3,10,400,Axial Type,AX14,7.0×φ4.4,4
S3K60,600,3,120,1.3,3,10,600,Axial Type,AX14,7.0×φ4.4,4
DE5LC20U,200,5,50,0.98,2.5,10,200,SMD,E-pack,9.5×6.6×2.65,4
DE5LC40,400,5,50,1.3,2.5,10,400,SMD,E-pack,9.5×6.6×2.65,4
DF10LC20U,200,10,80,0.98,5,10,200,SMD,STO-220,13.2×10.2×4.7,4
DF10LC30,300,10,80,1.3,5,25,300,SMD,STO-220,13.2×10.2×4.7,4
DF20LC20US,200,20,180,0.96,10,10,200,SMD,STO-220,13.2×10.2×4.7,4
DF20LC30,300,20,180,1.3,10,25,300,SMD,STO-220,13.2×10.2×4.7,4
SF5LC40UM,400,5,80,1.25,2.5,10,400,THD,FTO-220AG,28.5×10.0×4.5,4
SF10LC40UM,400,10,100,1.25,5,10,400,THD,FTO-220AG,28.5×10.0×4.5,4
SF10KC60M,600,10,120,1.5,5,10,600,THD,FTO-220AG,28.5×10.0×4.5,4
SF20LC30M,300,20,250,1.3,10,25,300,THD,FTO-220AG,28.5×10.0×4.5,4
SF20KC60M,600,20,180,1.5,10,10,600,THD,FTO-220AG,28.5×10.0×4.5,4
SG5LC20USM,200,5,70,0.96,2.5,10,200,THD,FTO-220G,28.5×10.0×4.5,4
SG10LC20USM,200,10,90,0.96,5,10,200,THD,FTO-220G,28.5×10.0×4.5,4
SG20LC20USM,200,20,150,0.96,10,10,200,THD,FTO-220G,28.5×10.0×4.5,4
S20LC20UST,200,20,120,0.96,10,10,200,THD,MTO-3PT,41.0×16.0×5.0,4
S20LC30T,300,20,220,1.3,10,25,300,THD,MTO-3PT,41.0×16.0×5.0,4
S20LC40UT,400,20,130,1.25,10,10,400,THD,MTO-3PT,41.0×16.0×5.0,4
S20LC60UST,600,20,60,3.6,10,50,600,THD,MTO-3PT,41.0×16.0×5.0,4
S20LC40UV,400,20,200,1.25,10,10,400,THD,MTO-3PV,41.0×16.0×5.0,4
S20LC60USV,600,20,60,3.6,10,50,600,THD,MTO-3PV,41.0×16.0×5.0,4
D20LC20U,200,20,150,0.98,10,10,200,THD,ITO-3P,40.0×15.0×5.5,4
D20LC40,400,20,120,1.3,10,10,400,THD,ITO-3P,40.0×15.0×5.5,4
D120LC40,400,120,650,1.3,60,25,400,Module,Module,43.0×27.0×21.0,4
D120LC40B,400,120,650,1.3,60,25,400,Module,Module,43.0×27.0×21.0,4
D200LC40B,400,200,1400,1.3,100,50,400,Module,Module,43.0×27.0×21.0,4
D240LC40,400,240,1400,1.3,120,50,400,Module,Module,43.0×27.0×21.0,4
D4SBL20U,200,4,80,0.98,2,10,200,THD,3S,32.5×25.0×4.6,4
D4SBL40,400,4,50,1.3,2.5,10,400,THD,3S,32.5×25.0×4.6,4
SF8L60USM,600,8,60,3.6,8,50,600,THD,FTO-220A,28.5×10.0×4.5,4
SF20LC30,300,20,180,1.3,10,25,300,THD,FTO-220,28.5×10.0×4.5,4
S20LC30,300,20,180,1.3,10,25,300,THD,MTO-3P,41.0×16.0×5.0,4
S20LC60US,600,20,60,3.6,10,50,600,THD,MTO-3P,41.0×16.0×5.0,4
